Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
"Woolfall Pool, Hankelow",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,1.0,0.0,0,0,0,nan,0,0,42,2019-11-24 16:59:40
Woolston Eyes,(0),(0),0.0,0.0,0,0,0,0.0,(0),1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,nan,0,0,42,2019-11-24 16:59:40
Worthington Lakes,0,0,0.0,0.0,1,1,1,0.0,1,0,nan,0.0,0,0,0.0,0.0,0.0,0,0,0,nan,0,0,42,2019-11-24 16:59:40
Wotton Underwood Lakes,1,1,1.0,3.0,0,0,0,1.0,2,2,2,2.0,0,0,0.0,0.0,0.0,nan,0,0,nan,0,0,42,2019-11-24 16:59:40
Wraysbury Gravel Pits,0,0,0.0,0.0,0,2,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,(0),0,0,nan,0,0,42,2019-11-24 16:59:40
Wyboston Lakes,nan,nan,nan,3.0,2,0,3,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,(0),nan,0,0,42,2019-11-24 16:59:40
Wykeham Lakes,1,10,11.0,0.0,0,2,0,0.0,0,nan,nan,5.0,0,1,0.0,1.0,0.0,1,0,0,nan,0,0,42,2019-11-24 16:59:40
Wynyard Lake,4,1,0.0,3.0,0,2,2,1.0,1,2,0,1.0,0,0,0.0,0.0,0.0,1,1,0,nan,0,0,42,2019-11-24 16:59:40
Yar Estuary,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,nan,0,0,42,2019-11-24 16:59:40
Yealm Estuary,0,0,0.0,0.0,1,0,3,2.0,0,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,nan,0,0,42,2019-11-24 16:59:40
Yetholm Loch,13,0,nan,0.0,(0),(0),(0),0.0,(0),0,0,0.0,0,0,1.0,0.0,0.0,0,0,0,nan,0,0,42,2019-11-24 16:59:40
confidential site (Northumberland),nan,nan,0,0.0,0,0.0,0,0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,43,2019-11-24 16:59:53
A'chairidhe (Coll),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Abbey Grounds Lake,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Aberaeron Harbour and Beach,0.0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0.0,0,0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Acton Burnell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Afon Wen Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Allanfearn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Allscott Beet Pits Walcot,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Ancaster Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Anglezarke Reservoir,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Ardkenish Peninsular,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Arnfield Reservoir,0.0,0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Arnot Park Lake,0.0,0,0,0.0,0,0.0,(0),0,0,0.0,0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Ascrib Islands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Auchendores Reservoir,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0,0.0,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Avon Meadows - Twyning and Bredon's Hardwick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Babraham Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Baddinsgill Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Balmacree,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Barrowford Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Barton Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Barton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Baston and Langtoft Gravel Pits,0.0,(3),7,5.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Bayfield Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Bea Loch (Sanday),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Bearwood Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Belvoir Lakes,0.0,0,0,0.0,(0),0.0,0,(0),(0),0.0,0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Bemersyde-Smailholm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Benbecula,nan,nan,nan,nan,nan,nan,nan,0Uist Greylag Goose countsUist Greylag Goose Management Committee,0Uist Greylag Goose countsUist Greylag Goose Management Committee,nan,4Uist Greylag Goose countsUist Greylag Goose Management Committee,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Betley Mere,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,2019-11-24 16:59:53
Bevercotes Colliery - Regeneration Site,nan,nan,nan,nan,nan,0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Birgham Haugh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Black Lake Trentham Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Black Loch (New Cumnock),nan,0,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Black Water Shiskine Arran,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Blackgrange,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Blake Mere (Whitchurch),0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,52,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Bosley Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Boyton Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Bracewell Ponds,0,0,0.0,nan,0,(0),0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Branston Gravel Pits,(0),0,0.0,0.0,0,(0),0.0,0.0,0.0,0.0,0.0,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Brimpton Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Budworth Mere (Marbury Country Park),nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Burradon Pond,nan,nan,0.0,0.0,0,0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Bury Lido,0,0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Busbridge Lakes,0,nan,1.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0,(0),0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Butlins Pond Pen-y-chain,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Caerlaverock NNR - Blackshaw Bank,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","47,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Caithness Lochs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Ceann An T-Sailean,115,28,nan,nan,nan,nan,90.0,174.0,60.0,120.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Ceann a Bhaigh,nan,nan,nan,nan,6,nan,25.0,76.0,64.0,40.0,85.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Chalfont Park Lake,(0),(0),0.0,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Cherwell - Somerton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Chesterton Pools,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Chigwell Row Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Chillington Hall Pool,0,0,0.0,2.0,0,1,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Churnclough Reservoir Sabden,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Claddach Loch,nan,nan,nan,nan,nan,nan,90.0,0.0,490.0,0.0,1.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Clarydale Water,0,(0),0.0,0.0,(0),2,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Clatteringshaws Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,2019-11-24 17:00:06
Clegg Hall Pools,(0),0,nan,nan,nan,nan,0.0,0.0,1.0,nan,0.0,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Cleish Plantation Lochan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Cleveley Mere,0,0,0.0,nan,(0),0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Coigach Peninsula,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Coldingham Loch,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Colemans Reservoir,1,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Coll and Gress Saltings And Laxdale Estuary (Lewis),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Combs Reservoir,nan,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Compton Verney Lakes,0,(0),0.0,(0),0,0.0,0.0,0.0,0.0,(0),0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Conningbrook Gravel Pit,0,nan,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Craiglin Lochan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Cransley Reservoir,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Creoch Loch,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Cresswell and Linton Ponds and Sea,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Croughton Quarry,0,0,0.0,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Ddrew Pond (South),0,0,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Didlington Lakes,0,1,0.0,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Doe Park Reservoir Denholme near Bradford,0,0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Douglas Estate Ponds,nan,0,2.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Dove Valley Park Lake,nan,0,0.0,1,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Drayton Reservoir,0,0,0.0,0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Drumore Loch (Ayrshire),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Dunham Park - Dunham Massey,0,0,0.0,0,0,0.0,0.0,0.0,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Earlstoun Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Earsham Gravel Pits,nan,nan,nan,nan,nan,nan,0.0,0.0,3.0,0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
East Loch Tarbert (Harris),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
East Mainland (Orkney),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Easter Ellister Loch,nan,nan,nan,nan,nan,nan,0.0,20.0,0.0,0,0.0,0.0,350,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Easterloch Uyeasound (Unst),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Eastwell Park,(0),nan,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2019-11-24 17:00:18
Edgcote Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Eglwys Nunydd Reservoir,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Eilean Beag,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Eilean Hoan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,755Highland Council Goose Countsvia WWT,nan,(270),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Elfordleigh Golf and Country Club,0,0,(0),0.0,0.0,1.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Elvetham,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Essenside Loch,nan,nan,nan,nan,nan,nan,0,0.0,0.0,1.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Farmwood Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Farnham Gravel Pits,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Fewston Reservoir,nan,(2),0,0.0,nan,nan,0,0.0,nan,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Fillingham Lake,0,2,2,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Forest Mere,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Formby Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Frieston Flashes,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Frithend Sand Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Gateford Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Gloyw Lyn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Goathill and Melbost Farms,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Gribun and Inch Kenneth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Gunton Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Hall Place Leigh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Hampton Lakes,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Hatch Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Hawden Lake (Tonbridge),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Haysden Gravel Pit,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Hever Castle Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Hewendon Reservoir,0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
High Batts NR,nan,nan,nan,nan,nan,0.0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Hisehope Reservoir,(0),0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Holm Island (Lewis),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2019-11-24 17:00:31
Horsey Mere,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Hunshigo Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Hunterston Sands,0.0,0,nan,nan,0,0.0,0,0,0,0,0,0.0,0.0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Inner Firth of Tay,nan,nan,nan,nan,nan,nan,nan,nan,nan,74WWT/JNCC National Grey Goose Censusnull,32Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Irvine and Garnock Estuary,0.0,0,0,nan,(0),0.0,(0),7,(0),0,(0),0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Irvine to Saltcoats,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Island of Burray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Island of Eday,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Islands South Of Barra,nan,"1,491Supplementary visit under the WeBS Core Count SurveyWeBS",500Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
