Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Severn Estuary (English counties),0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1.0,1,1.0,1,1,0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,2,2019-11-28 05:18:13
Severn Estuary (Welsh counties),nan,0.0,nan,nan,0.0,0.0,0.0,0.0,(0),(0),(0),0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,2,2019-11-28 05:18:13
Sherborne Lake,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0.0,(0),(0),0,1,0,0,0,0,0,0.0,(0),0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Solway Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,(0),0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,1.0,0,0,1.0,1,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Solway Estuary (English counties),0.0,0.0,nan,0.0,0.0,0.0,0,0.0,(0),(0),0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Solway Estuary (Scottish counties),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0.0,0,0,1.0,1,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
St Mary's Island,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0.0,(0),(0),0,3.0,0,0,0,0,0,0,0,nan,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Stour Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,(0),0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Stowe and Minster Pools,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,nan,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Swithland Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,(0),0,0,0,0,0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Tees Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
The Wash,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,(0),0.0,0.0,0.0,0.0,0,0.0,0,0,(0),0.0,0,0,0,0,0,0,0,0,0,0.0,2,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Twyford Gravel Pits,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,1,0,nan,0,0,0,0,0,0,0.0,(0),0,0.0,0,0.0,0.0,0,(0),0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Tyninghame Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
WWT Caerlaverock (Inland),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,0,(0),0,1,0,0,0,0,0.0,0,0,1.0,1,0.0,0.0,0,0,nan,nan,nan,0.0,0.0,3,2019-11-28 05:18:40
WWT Martin Mere,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Wanlip North Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,(0),1,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,1,0.0,1.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Wardown Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0.0,0.0,1,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Warkworth Lane Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,(0),0,nan,nan,nan,nan,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0.0,0,(0),0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Watermead Country Park South,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Watermead Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,(0),nan,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Whins Pond,nan,0.0,nan,0.0,0.0,0.0,0,0.0,0,0,0.0,nan,0.0,0.0,0,0.0,nan,0,0,0.0,0,0,0,nan,0,0,0,(0),0,0.0,0,(0),0.0,0,1.0,0.0,0,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Wicken Fen,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,0,0.0,nan,nan,nan,0.0,0,0,0,0,0,0,nan,0,0,0.0,0,0,1.0,0,0.0,1.0,0,1,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
Widdrington Moor Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1,0,0.0,0.0,nan,0.0,0.0,3,2019-11-28 05:18:40
