Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Lochhouses Reservoir (Lochhouse Pond),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,2.0,0.0,0,2.0,0.0,1,11.0,0,nan,nan,nan,nan,nan,nan,0.0,0,0,(0),(0),0,0,nan,nan,0,0,44,2019-11-29 10:25:27
Lochs Davan and Kinord,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,0,nan,nan,0,0.0,0.0,(0),0.0,0,0.0,0.0,0,0.0,(1),0,0.0,0,0,nan,0,0,0,nan,nan,0,0,44,2019-11-29 10:25:27
Lockwood Beck Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1,0.0,0.0,0,0.0,nan,0,0.0,0,0.0,0.0,(0),0.0,0,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Loe Pool,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,2,0.0,13.0,9,0.0,0,2,0.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lomond Reservoirs Ballo Harperlees Holl,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0,0.0,0,(0),0.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Long Loch,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,44,2019-11-29 10:25:27
Longcarse Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,2.0,May,0,0,44,2019-11-29 10:25:27
Longis Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2,(3),2.0,0,(0),1,0,nan,0,nan,nan,0,0,44,2019-11-29 10:25:27
Longlands Lake,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,0.0,nan,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,1,0.0,nan,0,0,44,2019-11-29 10:25:27
Lonsdale Road Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,(0),0.0,nan,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2.0,Jan,0,0,44,2019-11-29 10:25:27
Lossie Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,20.0,12.0,2.0,18.0,15.0,9,5.0,9,6.0,15.0,6,13.0,0.0,6,2.0,3,5.0,1.0,1,7.0,0,0,2.0,2,0,0,0,2,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lough McNean Lower,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,nan,nan,nan,0.0,0.0,0,nan,0,2,0.0,0,0,nan,0,0,nan,nan,nan,0,0,44,2019-11-29 10:25:27
Lound Waterworks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lower Bruckland Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lower Lliw Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,0,0.0,0.0,(0),0.0,0.0,0,0.0,(0),nan,nan,nan,0.0,2,nan,0.0,nan,nan,nan,0,nan,nan,nan,nan,0,0,44,2019-11-29 10:25:27
Lower Lough Erne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0,0.0,0.0,0,5.0,nan,(0),0.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lower Swell Pools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0,nan,0,0.0,0.0,0,0.0,(0),0,0.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lower Teviot Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,0,0.0,2,2.0,0.0,0,0.0,0,0,0.0,0,3,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lunedale Fish Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Luton Hoo,nan,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,nan,nan,nan,nan,nan,0,0,44,2019-11-29 10:25:27
Lymore Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2,0,0,0,0,0,0.0,nan,0,0,44,2019-11-29 10:25:27
Lynford Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,1,0.0,0.0,nan,nan,nan,nan,nan,4,0.0,1,3,2.0,0,(0),(2),(0),(0),(0),0.0,nan,1,1,44,2019-11-29 10:25:27
Mains of Panholes Lochans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,0.0,2,0,0,0,nan,nan,nan,nan,0,0,44,2019-11-29 10:25:27
Malltraeth RSPB,nan,nan,0.0,nan,nan,nan,nan,nan,19.0,nan,nan,nan,nan,38.0,6.0,nan,4.0,(4),3.0,10.0,2,0.0,0.0,1,4.0,0,0.0,2.0,2,4.0,5,0,0.0,0,0,0,0,0,0,2.0,Dec,0,0,44,2019-11-29 10:25:27
Marbury Big Mere,0.0,0.0,nan,nan,nan,nan,nan,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4,1.0,2,1.0,2.0,2,0.0,0.0,0,0.0,nan,nan,nan,0,0.0,1,0,0.0,0,0,0,nan,nan,nan,nan,nan,0,0,44,2019-11-29 10:25:27
Marbury Meres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4,1.0,2,1.0,2.0,2,0.0,0.0,0,0.0,nan,nan,nan,0,0.0,1,0,0.0,0,0,0,0,0,0,2.0,Feb,0,0,44,2019-11-29 10:25:27
Markeaton Park Lake,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,1.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0.0,0.0,0,nan,nan,nan,0.0,0,0,0,0,0,(0),0.0,nan,0,0,44,2019-11-29 10:25:27
Marlow Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,nan,nan,nan,nan,nan,0,0,44,2019-11-29 10:25:27
Marsh Court River,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Marsh Lane Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0.0,0,nan,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Marston Vale Country Park,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0,0,0,3,1,0.0,0,1.0,nan,nan,nan,nan,nan,(0),0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Martham Broad,nan,nan,nan,nan,nan,3.0,6.0,4.0,2.0,4.0,4.0,nan,nan,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.0,2.0,6,0,1.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Martnaham Loch,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,2.0,0.0,(1),1,0.0,1,0,0,0,0,0,0,0,0,2,Mar,0,0,45,2019-11-29 10:25:50
Marton Mere (Blackpool),nan,nan,nan,nan,nan,4.0,1.0,3.0,0.0,nan,nan,nan,2.0,0.0,0.0,nan,7.0,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,11,6,0,nan,1,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Marton Pool Baschurch,nan,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nan,0,0.0,0,0,0,0,0,(0),0.0,0,0.0,0.0,0,0,0.0,(0),0,0,0,0,0,(0),0,1,0,nan,0,0,45,2019-11-29 10:25:50
Meadow Lane Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,3.0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,2,0,4,2,8.0,6,4.0,2.0,0,0,nan,nan,0,0,0,nan,nan,nan,nan,nan,0,nan,0,0,45,2019-11-29 10:25:50
Meldon Reservoir,1.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,nan,nan,nan,nan,0,nan,0,0,0,2,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Mepal Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,45,2019-11-29 10:25:50
Merryton Haughs,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,nan,nan,nan,nan,1,0,0.0,0,0,(1),nan,nan,nan,0,(0),nan,nan,nan,0,0,45,2019-11-29 10:25:50
Mickletown Ings,nan,nan,nan,nan,0.0,3.0,nan,nan,0.0,nan,0.0,0.0,0.0,3.0,0.0,2,0.0,2,1,2,2,4,0,4.0,0,0.0,0.0,4,0,0.0,1,0,4,2,1,0,2,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Midross Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,nan,nan,nan,nan,2,0,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Milkhall Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),0,0.0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Mill Loch Lochmaben,nan,nan,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Millar's Moss Reservoir,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,2.0,0.0,0,0,0.0,0,nan,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Milton Pools,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),2,0,0,0,2,0,0,nan,0,0,45,2019-11-29 10:25:50
Milton of Panholes Lochan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,0,2,1,0,0,nan,nan,nan,nan,0,0,45,2019-11-29 10:25:50
Mochrum Loch Maybole,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,nan,2.0,0.0,2.0,0.0,0,4.0,3,2,2,4,0,0,0.0,nan,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Mockerkin Tarn,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,2.0,0,2,0.0,0,0,1,0,0,0,0,0,2,0,nan,0,0,45,2019-11-29 10:25:50
Monikie Reservoirs,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0.0,1,0,(0),0,1,0,nan,0,0.0,0.0,(0),(0),nan,nan,nan,0,0,nan,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Moor Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2,6.0,0,0,0,0,0,0,2.0,0,0.0,0.0,6,0,0.0,0,0,0,0,0,0,(0),0,0,(0),nan,0,0,45,2019-11-29 10:25:50
Moorgreen Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,0,0,45,2019-11-29 10:25:50
Moorthwaite Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Morton Lochs,0.0,2.0,0.0,0.0,0.0,0.0,nan,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,(0),0,(0),0,(0),0,0.0,(0),0.0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Mossend Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,nan,0,0,45,2019-11-29 10:25:50
Naseby Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,(0),0,0,nan,0,0,45,2019-11-29 10:25:50
Ness of Duncansby to John o' Groats,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),(1),0,0,(0),(0),(0),0,0,0,nan,0,0,45,2019-11-29 10:25:50
"Ness of Sound, Yell",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,nan,0,0,0,0,nan,0,0,45,2019-11-29 10:25:50
Newgale Beach,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,nan,0,0.0,1,0.0,0.0,(0),(0),0.0,0,(0),(0),(0),0,(0),(0),(0),(0),0,nan,0,0,45,2019-11-29 10:25:50
Newport Pagnell Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Newstead Abbey North Lake,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Nigg Bay to Cove Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0,nan,nan,nan,0,0.0,1,0.0,0.0,nan,nan,nan,nan,nan,nan,0,nan,(0),nan,0,0,46,2019-11-29 10:26:12
Norton Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,5,3,1.0,1,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Nostell Dam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Octagon Farm GPs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,0,0,0,nan,nan,nan,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Ogston Reservoir,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,nan,0,nan,nan,0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,3,0,0,0.0,0,0,0.0,1,Dec,0,0,46,2019-11-29 10:26:12
Old England Loch,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,2,0,0.0,2,4.0,1,0.0,0.0,0.0,nan,nan,nan,nan,nan,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Oldany Bay,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3,2,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Orgreave,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0,4,0,0.0,(1),0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Osterley Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,nan,0.0,nan,nan,nan,nan,nan,0,0,46,2019-11-29 10:26:12
Otley Nature Reserve,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4.0,6.0,4,0,2,0,1.0,2,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,46,2019-11-29 10:26:12
Otterston Loch,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,0.0,nan,(0),(0),(0),(0),nan,0,0.0,0,nan,0.0,0.0,0,0,0,0.0,0,0,2.0,0,nan,0,0,46,2019-11-29 10:26:12
Oulton Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,(0),1.0,0,0,nan,nan,nan,0,0,46,2019-11-29 10:26:12
Overcote Marina,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7Supplementary visit under the WeBS Core Count SurveyWeBS,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,9Supplementary visit under the WeBS Core Count SurveyWeBS,nan,3.0,1.0,0,3,3Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,nan,nan,nan,nan,nan,0,0,46,2019-11-29 10:26:12
Panshanger Estate,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0,nan,0.0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,2.0,0,0,0,nan,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Papercourt Gravel Pits,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,nan,0.0,nan,nan,0.0,2.0,2,4.0,6,3,0.0,0.0,nan,nan,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Par Sands Pools and St Andrews Road,nan,0.0,nan,nan,2.0,1.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1,1,1,1,1.0,(0),0.0,0,0.0,1.0,1.0,3,1,(0),0.0,0,0,nan,0,nan,0,0,46,2019-11-29 10:26:12
Parc Tredelerch - Cardiff,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0.0,2.0,0.0,0,0,0,0.0,0,(0),0.0,0,nan,0,0,46,2019-11-29 10:26:12
Parsonage Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,nan,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Pawston Lake,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0.0,0,2,0.0,0.0,2,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Pen Ponds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,(0),0.0,0.0,0,nan,0,nan,nan,nan,nan,0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Pendreich Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,1,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Pentney GP,nan,nan,nan,nan,nan,nan,nan,2.0,0.0,6.0,1.0,nan,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,nan,nan,nan,0,nan,0,0,46,2019-11-29 10:26:12
Peterhead Bay and Sandford Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,nan,nan,0.0,0.0,(0),0,0,0.0,1,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Petworth Park Lakes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0,0.0,0.0,(0),0,0,0,0.0,0,0.0,0,0.0,1.0,1.0,0,0,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Pickmere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,(0),(0),0.0,1.0,0,0,0,0,0.0,2,0.0,0,0.0,0.0,1.0,0,1,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Piddinghoe Lake to Tidemills,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
Pirton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,2,0,0.0,1,0,0.0,0,nan,0,0,46,2019-11-29 10:26:12
