Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
River Exe and Washes - Exeter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
River Itchen - Winnal Moors,nan,nan,0.0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
River Test - Timsbury Lake and Gravel Pit and Water Meadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Roos Loch (Sanday),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Rosemarkie to Cromarty,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Rousay Wyre Eynhallow and Gairsay Sounds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Rubha Ardvule (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Rubha Ardvule to Ardivachar (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Sandhead to Ardwell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scalloway Islands,nan,nan,nan,37SOTEAG reportsM. Heubeck (in litt.),nan,5SOTEAG reportsM. Heubeck (in litt.),24SOTEAG reportsM. Heubeck (in litt.),20SOTEAG reportsM. Heubeck (in litt.),nan,13SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow,nan,nan,nan,nan,43unspecified aerial-countsnull,210unspecified aerial-countsnull,146unspecified aerial-countsnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Bay East of Causeway 4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Bay of Ireland,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Burra Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Echnaloch Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Gutter Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Holm Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Houton Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Kirk Hope,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Long Hope,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow North Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Pan Hope,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Rysa Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Scapa Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow St Marys Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 03:19:40
Scapa Flow Swanbister Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scapa Flow Switha Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scapa Flow Water Sound (Inner),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scapa Flow Water Sound (Outer),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scapa Flow Waulkmill Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scapa Flow Weddel Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scapa Flow and Shapinsay and Deer Sounds offshore,nan,nan,nan,nan,nan,nan,nan,300unspecified aerial-countsnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scarp (Harris),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scarp to Vatersay offshore,nan,nan,nan,nan,183unspecified aerial-countsnull,84unspecified aerial-countsnull,54unspecified aerial-countsnull,75unspecified aerial-countsnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scousburgh to Maywick,nan,19SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,8SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Screech Owl Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Scuthvie Bay,nan,nan,nan,nan,nan,nan,nan,nan,17.0,25.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Seeswood Pool,0,0,0,0,0,0,0,0,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Selsey Bill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Shankston Loch,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Sinclairs Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Sound of Barra (Barra),75Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,nan,150Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,132Outer Hebrides counts of divers and grebesA Stevenson (in litt.),80Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Sound of Harris,nan,nan,200Outer Hebrides counts of divers and grebesA Stevenson (in litt.),117Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,230Outer Hebrides counts of divers and grebesA Stevenson (in litt.),500Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Sound of Harris (NW) (Harris),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
South Havra,nan,nan,nan,nan,nan,nan,4SOTEAG reportsM. Heubeck (in litt.),1SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
South Huish Marshes and Milton Ley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
South Unst,nan,nan,nan,29SOTEAG reportsM. Heubeck (in litt.),nan,13SOTEAG reportsM. Heubeck (in litt.),10SOTEAG reportsM. Heubeck (in litt.),40SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
South Yell,nan,nan,nan,2SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
South-east Yell,nan,nan,nan,13SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Spey Mouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
St Brides Bay (Broadhaven),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
St Mary's Bay and Holm Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
St Peter's Pool,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Stag Rock Bamburgh (Seahouses to Budle Point),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Stanely Dam,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 03:19:47
Stanford Court,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Stranraer Lochs,0,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Strathallan Castle Loch,2,0,0.0,0,0,0,0,0.0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Strathlene,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Strathmarchin Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Stromness Voe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Studley Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Sutton At Hone and Darenth Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Sutton Bingham Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Swanbister and Waulkmill Bays,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Sweethope Loughs,nan,nan,nan,nan,nan,0,nan,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Swinsty Reservoir,0,0,0.0,(0),0,0,0,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Thatcham Marsh Gravel Pits,0,0,nan,0,0,0,0,0.0,nan,nan,nan,nan,(0),0,0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
The Firth and Tresta Voe And Bixter Voe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Thrybergh Country Park,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Tiree Consolidated West of Balephetrish Scarinish,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Torbay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Traigh Luskentyre,(75),49,49.0,126,50Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,100Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,37,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Traigh Scarasta (Harris),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Trena Loch South Ronaldsay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Trollaskeir (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Ugie to Rattrayhead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Ulva,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Upper Sower to Orphir Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Vaila Sound and Gruting Voe,nan,1SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Vaul to Balephuil (Tiree),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Warland Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Wemyss Bay to Fairlie,0,0,0.0,0,1,nan,0,0.0,(0),(0),0,(0),(0),(0),(0),nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
Wentworth Estate,(0),0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
West Mull offshore,nan,nan,nan,nan,nan,11unspecified aerial-countsnull,1unspecified aerial-countsnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 03:19:54
West Voe and Culla Voe (Papa Stour),nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
West Whalsay and Sounds,nan,nan,nan,152SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
West Yell,nan,nan,nan,3SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Whiteness Voe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Whiteness to Skelda Ness,66SOTEAG reportsM. Heubeck (in litt.),87SOTEAG reportsM. Heubeck (in litt.),60SOTEAG reportsM. Heubeck (in litt.),40SOTEAG reportsM. Heubeck (in litt.),45SOTEAG reportsM. Heubeck (in litt.),37SOTEAG reportsM. Heubeck (in litt.),45SOTEAG reportsM. Heubeck (in litt.),30SOTEAG reportsM. Heubeck (in litt.),38SOTEAG reportsM. Heubeck (in litt.),47SOTEAG reportsM. Heubeck (in litt.),nan,46SOTEAG reportsM. Heubeck (in litt.),33SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Whitsand Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Wick of Tresta Fetlar,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Widewall Bay,24,22,19,20,9,30,26,23,30,33,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Winfields Pond Cranshawbooth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Wyre Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
Ythan to Cruden Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 03:20:01
END
