Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Lindores Loch,3.0,3.0,2.0,4.0,5.0,5.0,6.0,3.0,0.0,2.0,9.0,29.0,121.0,6.0,4,4,6,13,27,25,5,10,13,31,17,43,12,22.0,38,62,36Supplementary visit under the WeBS Core Count SurveyWeBS,30,64,161,243Supplementary visit under the WeBS Core Count SurveyWeBS,283Supplementary visit under the WeBS Core Count SurveyWeBS,140.0,82Supplementary visit under the WeBS Core Count SurveyWeBS,52,87Supplementary visit under the WeBS Core Count SurveyWeBS,Jan,129,129,3,2019-11-27 18:13:50
Little Paxton Gravel Pits,11.0,41.0,92.0,63.0,16.0,nan,59.0,15.0,nan,23.0,43.0,51.0,71.0,101.0,70Supplementary visit under the WeBS Core Count SurveyWeBS,85,78Supplementary visit under the WeBS Core Count SurveyWeBS,83,123Supplementary visit under the WeBS Core Count SurveyWeBS,94,109,101,107,77,131,145,150,139.0,145,172,82,169,134,194,124,82,103.0,149,141,168,Nov,129,129,3,2019-11-27 18:13:50
Lower Derwent Ings,0.0,12.0,17.0,39.0,6.0,30.0,41.0,9.0,17.0,14.0,12.0,16.0,36.0,27.0,56,67,128,69,102,107,111,108,141,151,147,117,104,89.0,101,101,89,123,119,149,172,107,127.0,147,128,124,Apr,127,127,3,2019-11-27 18:13:50
River Wear at Chester-le-Street,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,(112),152,Jan,124,124,3,2019-11-27 18:13:50
Castle Loch Lochmaben,0.0,nan,4.0,2.0,12.0,5.0,3.0,5.0,2.0,4.0,65.0,107.0,32.0,94.0,61,51,69,55,28,37,38,79,92,101,91,119,158,118.0,152,105,113,102,117,64,76Supplementary visit under the WeBS Core Count SurveyWeBS,162,128.0,122,122,76,Jul,122,122,3,2019-11-27 18:13:50
Harrow Lodge Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,89,142,149,120,82,110.0,156,137,216,211,(237),(164),(237),(94),100.0,130,138,121,Feb,122,122,3,2019-11-27 18:13:50
Morecambe Bay,14.0,0.0,12.0,85.0,12.0,31.0,57.0,83.0,72.0,34.0,181.0,444.0,206.0,248.0,199,257,330,285,281,237,(269),333,(314),219,177,258,335,320.0,328,(166),265,(264),133,140,191,135,155.0,113,96,111,May,122,122,3,2019-11-27 18:13:50
River Avon - Ringwood to Christchurch,27.0,52.0,22.0,38.0,45.0,38.0,55.0,37.0,28.0,106.0,97.0,99.0,136.0,79.0,108,(226),144,74,83,(62),199,(173),(181),209,184,148,154,148.0,(162),206,150,(145),114,127,259,182,133.0,125,83,84,Nov,121,121,3,2019-11-27 18:13:50
Southampton Water,67.0,81.0,42.0,61.0,25.0,40.0,20.0,23.0,28.0,65.0,78.0,78.0,106.0,79.0,62,(94),86,91,85Standard visit under the WeBS Low Tide Count SurveyWeBS,94Standard visit under the WeBS Low Tide Count SurveyWeBS,132Standard visit under the WeBS Low Tide Count SurveyWeBS,143Standard visit under the WeBS Low Tide Count SurveyWeBS,142,90,70,103,108,130.0,115,90,121,105,108,123,96,115,145.0,(115),111,113,Dec,121,121,3,2019-11-27 18:13:50
Eyebrook Reservoir,13.0,4.0,13.0,8.0,10.0,19.0,16.0,26.0,12.0,15.0,11.0,21.0,26.0,24.0,52,32,40,32,48,30,49,nan,68,73,108,77,113,64.0,51,112,135,144,129Supplementary visit under the WeBS Core Count SurveyWeBS,106Supplementary visit under the WeBS Core Count SurveyWeBS,66,154,111.0,100,(105),109,Nov,119,119,3,2019-11-27 18:13:50
Dornoch Firth,64.0,109.0,195.0,163.0,89.0,44.0,nan,82.0,89.0,nan,nan,nan,163.0,149.0,230,208,(45),148,137,(134),152,177,149,112Standard visit under the WeBS Low Tide Count SurveyWeBS,115,127,77,99.0,(103),(84),61,78,76,63,114,67,134.0,114,133,136,Oct,117,117,3,2019-11-27 18:13:50
River Witham: Bardney Bridge to Five Mile House,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,107,144,106.0,160,76,98,Sep,117,117,3,2019-11-27 18:13:50
Thrapston Gravel Pits,16.0,nan,15.0,42.0,30.0,32.0,60.0,72.0,77.0,82.0,68.0,83.0,97.0,90.0,115,105,109,(132),161,196,124,(224),(237),193,(204),140,nan,nan,nan,nan,146,74,193,102,135,106,71.0,113,207,88,Oct,117,117,3,2019-11-27 18:13:50
River Devon - Alva to Tullibody Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,7,18,7,6,6,8,nan,nan,16.0,20,9,5,6,21,33,51,129,27.0,157,148,118,Dec,116,116,3,2019-11-27 18:13:50
Queen Elizabeth II Country Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,44,57,52,65,101.0,69,83,76,98,169,60,104,130,106.0,126,101,114,Mar,115,115,3,2019-11-27 18:13:50
Ribble Estuary,9.0,86.0,3.0,17.0,11.0,11.0,7.0,20.0,20.0,16.0,5.0,13.0,40.0,67.0,20,32,42,42,83,(104),139,103,301,143,224,165,130,113.0,171,155,96,71,97,115,98,106,112.0,119,109,131,Apr,115,115,3,2019-11-27 18:13:50
Swale Estuary,140.0,94.0,84.0,102.0,175.0,58.0,104.0,44.0,88.0,95.0,12.0,70.0,98.0,88.0,86,166,131,180,(121),(243),205,198,190,239,300,209,226,289.0,217,158,194,164,226,140,86,122,45.0,73,167,166,Dec,115,115,3,2019-11-27 18:13:50
Lower Frome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.0,56.0,66,73,nan,nan,nan,nan,nan,nan,122,nan,nan,nan,nan,nan,nan,nan,nan,nan,136,142,154,130,52,nan,nan,nan,112,112,4,2019-11-27 18:14:14
Colne Valley Gravel Pits,15,24,22.0,43.0,43.0,34.0,23.0,43.0,33,32.0,29,40,48.0,37.0,111.0,91,83,(121),122,(142),(114),156,211,(127),100,87,82,91.0,97,124,132,130,74,120,109,106,98,103,109,123,Sep,108,108,4,2019-11-27 18:14:14
Lavan Sands,2,(0),0.0,0.0,4.0,4.0,2.0,9.0,(0),62.0,(2),7,1.0,23.0,10.0,(11),10,18,25,15,5,(22),113,153,152,188,220,161.0,152,146,59,92,106,100,107Supplementary visit under the WeBS Core Count SurveyWeBS,117,114,87,101,123,Sep,108,108,4,2019-11-27 18:14:14
Cotswold Water Park (East),40,25,53.0,36.0,65.0,81.0,85.0,87.0,56,48.0,64,71,92.0,69.0,49.0,48,58,55,89,78,63,72,65,72,110,60,84,75.0,(84),110,106,90,81,135,85,96,118,nan,nan,nan,nan,107,107,4,2019-11-27 18:14:14
Loch of Stenness,80,114,129.0,183.0,131.0,104.0,117.0,145.0,207,111.0,108,60,132.0,92.0,48.0,66,50,50,60,58,96,(102),74,99,82,137,176,122.0,84,81,70,50,69,64,85,110,102,138,87,96,Feb,107,107,4,2019-11-27 18:14:14
Hickling Broad,34,26,64.0,41.0,54.0,35.0,30.0,7.0,19,23.0,21,23,96.0,30.0,35.0,61,52,70,nan,nan,142,168,55,7,(42),(66),18,19.0,40,nan,9,6,nan,14,11,41,104,39,119Supplementary visit under the WeBS Core Count SurveyWeBS,214,Oct,103,103,4,2019-11-27 18:14:14
Yetholm Loch,0,7,7.0,16.0,10.0,6.0,5.0,8.0,9,25.0,21,11,12.0,10.0,3.0,10,(22),6,(8),18,18,65,nan,83,86,(94),(28),29.0,(18),36,55,85,37,39,158,46Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,34,115,165,155,Oct,103,103,4,2019-11-27 18:14:14
Exe Estuary,148,146,122.0,109.0,157.0,115.0,111.0,79.0,79,57.0,68,(67),111.0,91.0,111.0,98,76,74,99,111,118,121,189,112,55,73,95,110.0,78,95,(113),131,115,104,85,86,110,104,109,97,Oct,101,101,4,2019-11-27 18:14:14
Pond of Drummond,38,54,110.0,136.0,66.0,16.0,55.0,56.0,25,62.0,62,58,21.0,54.0,62.0,64,48,53,38,14,21,53,182,nan,81,99,34,79.0,132,96,131,45,77,108,116,97,88Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,80,119,116,Aug,100,100,4,2019-11-27 18:14:14
River Tweed - Kelso to Coldstream,nan,nan,nan,nan,nan,40.0,111.0,35.0,50,45.0,77,196,128.0,174.0,159.0,112,229,114,271,(236),274,127,130,217,190,183,160,329.0,281,148,188,192,297,194,114,162,195,4,1,136,Dec,100,100,4,2019-11-27 18:14:14
Lochend Loch,nan,nan,nan,nan,nan,33.0,42.0,37.0,23,nan,nan,nan,28.0,24.0,58.0,92,81,105,97,92,68,90,85,82,81,81,63,31.0,54,36,54,128,39,nan,nan,nan,nan,nan,nan,99,Jan,99,99,4,2019-11-27 18:14:14
Alvecote Pools,34,37,46.0,45.0,39.0,51.0,37.0,119.0,39,100.0,23,21,29.0,11.0,20.0,57,80,56,34,55,70,79,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,nan,nan,nan,nan,48,145,Oct,97,97,4,2019-11-27 18:14:14
Fisherwick and Elford Gravel Pits,nan,nan,nan,nan,nan,12.0,10.0,10.0,15,33.0,56,37,22.0,62.0,72.0,83,(179),191,140,241,288,301,128,215,290,188,143,147.0,85,178,115,238,195,225,239,100,73,126,86,98,Nov,97,97,4,2019-11-27 18:14:14
Linford Gravel Pits,12,18,10.0,14.0,42.0,13.0,47.0,57.0,63,72.0,82,104,115.0,132.0,71.0,118,183,155,283,74,100,78,99,35,125,38,93,21.0,48,33,35,106,72,207,106,94,58,137,57,133,Dec,96,96,4,2019-11-27 18:14:14
Castle Howard Lake,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,17,nan,24,33,49,95,81,104,54,68,87,83,119,119,Nov,95,95,4,2019-11-27 18:14:14
Roath Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,5,nan,nan,nan,21,24,27,67,104,108.0,128,148,154,149,148,(129),96,88,102,97,91,(80),Dec,95,95,4,2019-11-27 18:14:14
Whitlingham Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,30,43,15,5,36,37,47,50.0,53,40,41,96,86,79,98,107,93,74,74,127,Jun,95,95,4,2019-11-27 18:14:14
Ferry Meadows (Nene Park),14,5,5.0,2.0,8.0,2.0,6.0,11.0,16,24.0,nan,nan,nan,nan,32.0,31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(82),84,101,Oct,93,93,4,2019-11-27 18:14:14
Watermead Country Park North,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,10,10,36,58,41,61,45,21,34,31,nan,nan,84,66,48,97,129,133,108,(78),96,103,116,55,Sep,93,93,4,2019-11-27 18:14:14
Branston Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,79,97,nan,nan,nan,92,92,4,2019-11-27 18:14:14
Coombe Country Park,(2),nan,nan,2.0,2.0,nan,nan,nan,3,2.0,nan,5,nan,nan,nan,5,5,4,12,8,18,18Supplementary visit under the WeBS Core Count SurveyWeBS,10,10,9,16,20,68.0,75,51,65,116,187,116,120,120,63,nan,nan,(17),Feb,92,92,4,2019-11-27 18:14:14
Killingworth Lake,nan,nan,nan,nan,0.0,nan,nan,17.0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,44,39,34,41,62.0,73,67,78,115,166,160,181,148,75,58,76,102,Jun,92,92,4,2019-11-27 18:14:14
Loch Eye,260,265,65.0,25.0,10.0,27.0,nan,0.0,198,nan,nan,nan,324.0,143.0,4.0,10,4,2,2,18,168,17,(39),195,96,254,323,143.0,44,118WWT/JNCC National Grey Goose Censusnull,216,60,69,127Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,41,32,48,62,163,156,Oct,92,92,4,2019-11-27 18:14:14
River Soar - West Bridge to Aylestone Mead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,55,63,99,101,82,96,75,73,57,78.0,42,53,52,48,53,46,71,82,87,111,101,79,Mar,92,92,4,2019-11-27 18:14:14
Walcot Hall Lakes,nan,nan,7.0,13.0,17.0,19.0,4.0,4.0,0,0.0,0,0,0.0,nan,1.0,2,7,nan,nan,nan,nan,6,8,8,9,nan,nan,nan,nan,55,64,(69),75,60,68,61,102,98,108,(85),Dec,92,92,4,2019-11-27 18:14:14
Dee Estuary (England and Wales),(0),5,5.0,7.0,3.0,3.0,12.0,8.0,0,32.0,35,42,62.0,23.0,72.0,69,81,104,108,67,96,115,143,115,122,104,100,116.0,104,85,97,107,113,84,94,91,109,93,94,67,Nov,91,91,4,2019-11-27 18:14:14
Dupplin and Pitcairnie Lochs,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,2.0,2.0,nan,5,8,9,13,9,26,18,29,73,75,69,45,66.0,81,131,77,168,51,115,105,78,48,40,144,143,Jan,91,91,4,2019-11-27 18:14:14
Forfar Loch,2,2,10.0,0.0,6.0,8.0,21.0,10.0,24,24.0,28,26,66.0,32.0,68.0,52,108,95,58,20,75,60,23,nan,48,51,36,nan,nan,12,67,76,67,102,122,39,101,128,131,54,May,91,91,4,2019-11-27 18:14:14
River Wye - Sellack Boat to Kidley Hill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(159),205,111,99,90,93,86,89,Jul,91,91,4,2019-11-27 18:14:14
Lower Windrush Valley Gravel Pits,46,31,45.0,31.0,47.0,49.0,37.0,21.0,56,26.0,36,72,87.0,61.0,73.0,77,71,76,81,164,80,56,66,90,154,175,70,61.0,65,85,36,107,124,172,123,95,79,(105),107,63,Jan,90,90,4,2019-11-27 18:14:14
Dee Estuary (Welsh counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,9.0,14,7,10,91,(19),18,26,85,93,83,54.0,72,65.0,66.0,45,57,78,63,113,83,88,91,101,93,94,66,Nov,89,89,5,2019-11-27 18:14:37
River Ouse through Bedford,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,103,93,89.0,91,nan,nan,nan,nan,nan,nan,nan,nan,65,70,83,73,108,109,Aug,89,89,5,2019-11-27 18:14:37
Slapton Ley,75.0,31.0,32.0,27.0,13.0,18.0,16.0,31.0,4.0,20.0,78.0,51,16.0,27.0,44,44,68,58,51,64,46,44,1,37,21.0,39,32.0,42.0,10,26,27,39,21,8,48,74,89,92,106,73,Jul,87,87,5,2019-11-27 18:14:37
Avon Estuary (Devon),57.0,66.0,53.0,58.0,48.0,57.0,35.0,52.0,61.0,47.0,38.0,47,51.0,51.0,59,38,37,46,56,48,(57),40,36,(65),57.0,63,47.0,51.0,37,49,51,62,33,39,49,60,130,76,84,81,May,86,86,5,2019-11-27 18:14:37
Birns Farm Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,14Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,24Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,46unspecified sea-watchnull,nan,86Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,86,86,5,2019-11-27 18:14:37
Cassington and Yarnton Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27,17,25,4,12,8,14.0,29,33.0,6.0,9,16,21,38,62,22,41,76,79,98,nan,nan,nan,84,84,5,2019-11-27 18:14:37
Crouch-Roach Estuary,6.0,7.0,10.0,12.0,59.0,21.0,10.0,14.0,6.0,17.0,9.0,11,51.0,50.0,19,13,15,14,46,45,(61),48,(52),(50),28.0,69,72.0,76.0,87,105,105,119,157,123,122,(105),109,73,69,63,Feb,84,84,5,2019-11-27 18:14:37
Grantham Canal - Cotgrave to Gamston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17,16Supplementary visit under the WeBS Core Count SurveyWeBS,13Supplementary visit under the WeBS Core Count SurveyWeBS,12Supplementary visit under the WeBS Core Count SurveyWeBS,8Supplementary visit under the WeBS Core Count SurveyWeBS,9,3,nan,nan,nan,nan,73.0,92,99,60,92,92,101,55,71,78,112,88,72,Jan,84,84,5,2019-11-27 18:14:37
Middle Yare Marshes,nan,0.0,0.0,17.0,27.0,7.0,91.0,139.0,139.0,49.0,115.0,14,11.0,7.0,22,57,77,156,103,(120),145,41,37,103,54.0,59,59.0,48.0,38,48,49,49,58,(56),47,77,78,106,97,64,Jan,84,84,5,2019-11-27 18:14:37
River Arun - Arundel to Littlehampton,nan,nan,nan,nan,nan,nan,nan,57.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86,nan,nan,60,nan,90,163,129,88,117,nan,nan,146,72,33,Feb,84,84,5,2019-11-27 18:14:37
Hanningfield Reservoir,22.0,13.0,12.0,6.0,10.0,8.0,6.0,11.0,13.0,23.0,16.0,22,45.0,49.0,47,41,57,92,160,119,142,99,108,124,102.0,93,12.0,45.0,33,47,62,54,48,70,64,80,76,114,77,68,Jul,83,83,5,2019-11-27 18:14:37
Nocton Fen,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,2.0,7.0,nan,11,12,23,36,20,49,20,10,11,8.0,48,11.0,10.0,9,36,82,65,55,144,43,74,89,nan,nan,nan,nan,82,82,5,2019-11-27 18:14:37
Blenheim Park Lake,14.0,10.0,10.0,9.0,7.0,28.0,3.0,10.0,nan,5.0,20.0,8,4.0,13.0,34,47,13,5,5,24,34,47,61,54,39.0,10,50.0,27.0,60Supplementary visit under the WeBS Core Count SurveyWeBS,37,42,51,nan,nan,nan,nan,nan,nan,78,84,Jul,81,81,5,2019-11-27 18:14:37
Chasewater,34.0,31.0,39.0,28.0,33.0,18.0,23.0,24.0,32.0,28.0,49.0,36,nan,nan,64,64,53,67,73,73,89,103,57,59,67.0,62,69.0,65.0,66,62,66,63,58,48,34,45,76,91,95,97,Aug,81,81,5,2019-11-27 18:14:37
Gayhurst Quarries,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,94,Nov,81,81,5,2019-11-27 18:14:37
North Norfolk Coast,7.0,20.0,9.0,6.0,18.0,18.0,16.0,23.0,35.0,30.0,28.0,62,115.0,69.0,69,92,86,73,82,106,98,86,93,81,72.0,67,48.0,69.0,60,111,78,112,99,64,82,85,68,104,78,69,Mar,81,81,5,2019-11-27 18:14:37
Exeter River Valley Park and Matford Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,70.0,60,87.0,123.0,100,123,97,3,2,1,(83),(88),(78),(78),77,(70),Jul,80,80,5,2019-11-27 18:14:37
Norton Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,41,43,47,78,98,146,33,Oct,80,80,5,2019-11-27 18:14:37
Portsmouth Harbour,3.0,14.0,32.0,55.0,26.0,60.0,30.0,14.0,12.0,18.0,25.0,(28),30.0,24.0,56Standard visit under the WeBS Low Tide Count SurveyWeBS,80,64,89,90,82,91Supplementary visit under the WeBS Low Tide Count SurveyWeBS,(61),103,(105),101.0,96,124.0,122.0,(86),(86),80,(86),(82),(45),81,85,71,(54),(64),82,Nov,79,79,5,2019-11-27 18:14:37
Lakenheath Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(73),(98),nan,nan,nan,74.0,116,108.0,55.0,90,27,72,73,162,82,78,91,150,89,37,25,Nov,78,78,5,2019-11-27 18:14:37
Stormont Loch and Haremyre,2.0,0.0,2.0,5.0,1.0,3.0,8.0,3.0,11.0,20.0,12.0,2,16.0,6.0,12,4,3,4,5,3,4,3,40,67,9.0,31,10.0,5.0,(62),(2),42,31,2,148,263,140,130Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,12,49,54,Feb,77,77,5,2019-11-27 18:14:37
Capheaton (Sir Edward's Lake),0.0,1.0,2.0,6.0,6.0,2.0,9.0,6.0,16.0,5.0,2.0,8,23.0,27.0,28,15,17,25,nan,nan,nan,nan,20,58,62.0,58,64.0,77.0,nan,nan,nan,nan,33,103,116,39,93,96,93,60,Jan,76,76,5,2019-11-27 18:14:37
Harrold-Odell Country Park,13.0,10.0,14.0,12.0,8.0,10.0,14.0,24.0,nan,18.0,63.0,130,10.0,14.0,nan,14,nan,32,20,nan,31,49,50,22,38.0,49,nan,nan,nan,nan,43,100,39,131,94,64,95,77,59,85,Jan,76,76,5,2019-11-27 18:14:37
Cuckoo Bridge Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,59,70,122,81,85,66,84,115,41,70,Feb,75,75,5,2019-11-27 18:14:37
Longham Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.0,35.0,nan,nan,nan,nan,26,58,56,71,74,56,44,129,Nov,75,75,5,2019-11-27 18:14:37
Tees Estuary,6.0,13.0,12.0,17.0,18.0,20.0,13.0,26.0,30.0,31.0,35.0,19,12.0,15.0,37,(41),57,45,51,64,67,71,71,41,95.0,100,78.0,66.0,88,96,92,121,91,80,67,73,86,79,64,73,Aug,75,75,5,2019-11-27 18:14:37
Acre Dell Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76,62,76,81,May,74,74,5,2019-11-27 18:14:37
Wigan Flashes,30.0,17.0,18.0,17.0,3.0,5.0,0.0,14.0,nan,27.0,nan,nan,nan,nan,nan,29,10,13,(93),80,66,127,83,79,95.0,(57),78.0,nan,51,47,41,59,76,77Supplementary visit under the WeBS Core Count SurveyWeBS,99,83,110,64,74,38,Oct,74,74,5,2019-11-27 18:14:37
Cleddau Estuary,2.0,5.0,11.0,14.0,45.0,nan,28.0,30.0,48.0,50.0,35.0,28,29.0,24.0,22,25,(51),41,63,58,43,44,58,31,18.0,27,54.0,69.0,59,72,(99),61,72,71,71,81,60,54,79,89,Oct,73,73,5,2019-11-27 18:14:37
Dearne Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85,74,65,76,64,85,73,Jul,73,73,5,2019-11-27 18:14:37
Kingsmyre,4.0,2.0,0.0,0.0,nan,0.0,0.0,nan,nan,7.0,7.0,6.0,16,30.0,15.0,nan,nan,nan,nan,nan,7,4,28,20.0,42,34,9,14,94,2.0,2,nan,nan,nan,79,21,nan,104,83,82,Mar,73,73,6,2019-11-27 18:15:00
River Thames - Kingston to Hampton Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,Sep,73,73,6,2019-11-27 18:15:00
Crompton Lodges,nan,nan,nan,10.0,5.0,2.0,5.0,4.0,5,14.0,nan,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,42,(30),65,52,71,54.0,52,(66),73,(79),78,95.0,75,84,(65),62,nan,(75),nan,82,66,65,Dec,72,72,6,2019-11-27 18:15:00
Duddon Estuary,5.0,0.0,0.0,1.0,6.0,nan,13.0,24.0,56,14.0,29.0,14.0,15,60.0,61.0,65,40,39,43,41,40,35,21,16.0,23,41,18,21,18,64.0,71,106,111,68,95,110,85,46,63,54,Sep,72,72,6,2019-11-27 18:15:00
Fonthill Lake,3.0,8.0,9.0,8.0,8.0,24.0,21.0,11.0,10,17.0,15.0,5.0,8,27.0,2.0,(24),27,(17),16,9,14,10,13,16.0,14,25,29,30,34,24.0,26,28,42,20,18,72,nan,nan,nan,nan,nan,72,72,6,2019-11-27 18:15:00
Loch Spynie,53.0,89.0,119.0,86.0,124.0,54.0,63.0,52.0,28,62.0,22.0,37.0,46,22.0,12.0,8,17,31,16,53,44,43,30,28.0,53,70,69,30,nan,100.0,40,69,53,97,97,98,50,50,63,100,Jan,72,72,6,2019-11-27 18:15:00
Solway Estuary,20.0,15.0,27.0,42.0,41.0,51.0,42.0,61.0,(70),19.0,85.0,68.0,16,59.0,98.0,72,80,62,72,79,76,70,51,161.0,94,103,60,76,89,50.0,63,90,60,81,64,59,70,75,73,83Supplementary visit under the WeBS Core Count SurveyWeBS,Dec,72,72,6,2019-11-27 18:15:00
Billing Gravel Pits,31.0,30.0,47.0,32.0,17.0,42.0,61.0,45.0,55,36.0,113.0,106.0,44,44.0,96.0,nan,9,(5),4,(8),4,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,(51),71,51,141,22,Jan,71,71,6,2019-11-27 18:15:00
Drumgay Lough,nan,nan,nan,nan,nan,nan,nan,nan,50,53.0,nan,nan,nan,nan,26.0,106,63,12,25,11,63,12,12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86,56,nan,nan,nan,71,71,6,2019-11-27 18:15:00
