Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Holywell Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0.0,0,0,0,0,(0),0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Keltie Loch,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,8,1,0,0,0.0,0,(0),0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Killingworth Lake,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,2,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,Oct,0,0,6,2019-11-29 10:44:11
Kilmardinny Loch,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0,1.0,1,1,0,0,0,(0),0,0,0,0.0,(0),(0),0.0,0.0,0.0,0,0.0,(0),0,0.0,0.0,0.0,0.0,(0),0,nan,0,0,6,2019-11-29 10:44:11
King's Bromley Gravel Pits,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,0,0,6,2019-11-29 10:44:11
Kingsbridge Estuary,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0,0.0,0,(0),0,0,0,0,0,0,0,0.0,(0),0,0.0,0.0,0.0,0,0.0,0,(0),1.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Kingsmill Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,1.0,nan,nan,nan,nan,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Ladyburn Lake (Druridge Bay CP),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0.0,0.0,7,nan,nan,nan,nan,nan,0.0,0.0,1,0,nan,0,0,6,2019-11-29 10:44:11
Lakeside Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Lancaster Canal,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,0,0,0.0,0,1,2,3,8,3,(0),0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Lee Valley Gravel Pits,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,(0),0,0,0,0,0,(0),1,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Leeds and Liverpool Canal - Riddlesden,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,6,2019-11-29 10:44:11
Leen Valley and Mill Lake Country Park (Bestwood Lake),nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,2,1,1,1,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Liden Lagoon,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Linlithgow Loch,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,(0),0,2,1.0,0,0,1.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Little Ouse - Thetford,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(1),(1),(0),(0),(0),(1),(1),0,(0),nan,1,1,7,2019-11-29 10:44:33
Livermere and Ampton Water,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0,0,0,2.0,0,0.0,0.0,nan,0.0,0,0,nan,nan,nan,nan,nan,nan,(0),0,nan,0,0,7,2019-11-29 10:44:33
Llyn Alaw,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,nan,nan,0,0,nan,nan,nan,(0),nan,0,0,7,2019-11-29 10:44:33
Llyn Celyn,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,0,4.0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Llyn Maelog,0.0,0.0,0.0,0.0,0,0.0,nan,nan,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,nan,nan,0.0,0,(0),0,0,0.0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Loch Clunie,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,0.0,0,0.0,0.0,(0),0.0,0,0,nan,nan,0,0,nan,nan,nan,nan,nan,0,0,7,2019-11-29 10:44:33
Loch Faskally,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Loch Monzievaird,nan,nan,nan,0.0,0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,1,3,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Loch Sween,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,0.0,0,0.0,nan,0,0.0,0,0,0,nan,0.0,0,0.0,2.0,0,1.0,(0),0,0,0,0,0,0,0,nan,nan,nan,0,0,7,2019-11-29 10:44:33
Loch Tay,nan,0.0,nan,nan,0,nan,0.0,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Loch of Gutcher,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,3Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Longleat Ponds,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,nan,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Longside Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),0.0,0,0,1.0,0,nan,nan,0,nan,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Looe Estuary,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,1.0,0,0,0.0,0,(0),(0),0,0.0,0,0.0,0.0,(0),0.0,0,0,(0),0,0,(0),2,0,0,0,nan,1,1,7,2019-11-29 10:44:33
Loughs Neagh and Beg,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Lowbank Complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,0.0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,nan,nan,nan,0,0,7,2019-11-29 10:44:33
Machine Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Manchester Shipping Canal - Davyhulme NR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0.0,1,(0),(0),(0),(0),(0),(0),(0),(0),(0),nan,0,0,7,2019-11-29 10:44:33
Marden Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Markeaton Park Lake,0.0,0.0,0.0,0.0,0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0.0,0.0,0,nan,nan,nan,2,1,0,0,0,0,(0),0,nan,0,0,7,2019-11-29 10:44:33
Masham Gravel Pits,nan,0.0,nan,0.0,0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,nan,nan,0,0,0.0,0,0,0,1,1.0,1,0.0,0.0,0,nan,nan,nan,nan,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Mawddach Estuary,0.0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,nan,nan,nan,0,0,nan,nan,nan,0.0,0,0.0,0,0,0,0,0,1,(0),0,0,0,nan,0,0,7,2019-11-29 10:44:33
Mayesbrook Park Lakes,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,(0),0,0,0,0,1,0,nan,0,0,7,2019-11-29 10:44:33
Medway Estuary,0.0,0.0,0.0,0.0,(0),0.0,0.0,0.0,0.0,(0),(0),0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,(0),1,(0),(0),0.0,0,0.0,0.0,0,0.0,0,0,0,0,(0),0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Melbost Sands and Broad Bay (Lewis),0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,nan,0.0,nan,0.0,0,0.0,nan,nan,0.0,0,0,0,0,nan,0,0.0,0.0,0,0.0,0,(0),1,0,(0),(0),nan,0,nan,nan,nan,0,0,7,2019-11-29 10:44:33
Mersey Estuary,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,Dec,0,0,7,2019-11-29 10:44:33
Mesnes Park Wigan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,1.0,1,0.0,0.0,0,0.0,0,0,0,0,nan,0,0,0,0,(0),nan,0,0,7,2019-11-29 10:44:33
Middle Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,2.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Minsmere,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,nan,0.0,0.0,0,0.0,(0),(0),0.0,0,0,0,0,0.0,0,3.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Morecambe Bay,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,(0),0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,2,0,0,0,0,nan,0,0,7,2019-11-29 10:44:33
Moulden Hill Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0,0.0,nan,nan,0,0,8,2019-11-29 10:44:55
Nafferton Mere,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,30,(17),12,12,7,1,4.0,6.0,5,5.0,5,9.0,0.0,6,7,(0),0,0.0,0,nan,0,nan,0,0,8,2019-11-29 10:44:55
Netherton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,1.0,nan,nan,0,0,8,2019-11-29 10:44:55
New Cut (Palmarsh),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,(0),0.0,0,0.0,0.0,0,0,nan,0,nan,nan,nan,nan,nan,0,0,8,2019-11-29 10:44:55
Newmiller Dam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0.0,0,0.0,nan,nan,0,0,8,2019-11-29 10:44:55
North Norfolk Coast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Ornamental Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1.0,0,0.0,1,Sep,0,0,8,2019-11-29 10:44:55
Orrell Water Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,1,0,0,0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0,0,0,0.0,0,1.0,0,nan,0,0,8,2019-11-29 10:44:55
Otterston Loch,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0,nan,(1),(1),(0),(0),nan,0.0,0,0.0,nan,0.0,0.0,0,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Parsons Meadow,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,0,0,0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Passfield Pond,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0,0,(0),0,0,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,(0),0.0,0,0.0,(0),nan,0,0,8,2019-11-29 10:44:55
Pembroke Mill Ponds,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,nan,0,nan,nan,0.0,0,0,0,0,(0),0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0.0,0,0.0,1,Dec,0,0,8,2019-11-29 10:44:55
Peoples Park Lake,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2,0.0,0.0,0,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Pittville Park,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,1,1,1.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Platt Fields Park Boating Lake (Fallowfield Pond),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,2,2,2.0,1.0,1,1.0,2,1.0,1.0,1,nan,1,1,1.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Poole Harbour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),(0),(0),0.0,(0),0.0,0,0,0,0,0,0,0,0,0.0,1.0,0,2.0,2,4.0,7.0,4,2,1,1,0.0,(0),0.0,0,nan,0,0,8,2019-11-29 10:44:55
Port Meadow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,1,1,1,(1),(1),3,(4),3.0,2.0,0,0.0,0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Porth Reservoir,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,nan,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Pottery Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,1.0,nan,nan,nan,nan,nan,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Primrose Valley Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0,0,0,4,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0.0,0,nan,nan,nan,0,0,8,2019-11-29 10:44:55
Pwll-y-Waun Pond,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,2,1,1,0,0,0,3,0.0,nan,nan,nan,4,2.0,2.0,1,2,1,1,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Queen Elizabeth II Country Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,2.0,1.0,1,2.0,2,1.0,0.0,0,0,0,0,0.0,1,1.0,0,nan,0,0,8,2019-11-29 10:44:55
Queen's Park (Swindon),0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2.0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
R.Thames: Moulsford to Streatley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1.0,1,0.0,0,nan,0,0,8,2019-11-29 10:44:55
R.Wharfe - Ilkley to Cocking End,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,0,0,0.0,0,nan,nan,nan,0,0,8,2019-11-29 10:44:55
Radford Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,(0),0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,2,1,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Radnor Mere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
Reigate Priory Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.0,3,2,1,1,1,0,0,0,0.0,0.0,nan,0.0,0,0.0,nan,nan,0,0,0,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
River Avon - Ringwood to Christchurch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,(0),(0),(0),0,(0),0,(0),0,0.0,0.0,0,0.0,(0),0.0,0.0,0,0,0,1,0.0,0,0.0,0,nan,0,0,8,2019-11-29 10:44:55
River Balvag - Balquhidder to Strathyre,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,(0),0.0,0.0,nan,0.0,0,1.0,nan,(0),(0),nan,0,0.0,(0),0.0,(0),nan,0,0,8,2019-11-29 10:44:55
River Cam - Owlstone Road to Baits Bite Lock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,2,0,nan,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Clyde - Lamington,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),0.0,(0),0,0,(0),0.0,0.0,0,3.0,2,0,0,nan,0,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,9,2019-11-29 10:45:17
River Dart and Queens Marsh (Dartington),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Devon - Kersiepow Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,7,13,16,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Earn - Forteviot Bridge to Kinkell Bridge,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0.0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Irwell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,(0),0,2.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Kent 513905-516943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0,0.0,0,0,nan,0,0.0,0.0,1,0.0,0,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,9,2019-11-29 10:45:17
River Lea - East Hyde,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6.0,4,4,2Supplementary visit under the WeBS Core Count SurveyWeBS,2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Soar - West Bridge to Aylestone Mead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Teith - Doune to Wester Row,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,nan,(0),0.0,0,3,(0),0,0,0,0,0,0,0,0.0,nan,nan,0,0,9,2019-11-29 10:45:17
River Witham: Bardney Bridge to Five Mile House,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Wye - Bakewell to Haddon,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,(0),(0),0,0.0,0,0,0,0,0.0,0.0,0,0.0,7,nan,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
River Wye - Glasbury,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,nan,0,0,(0),nan,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Nov,0,0,9,2019-11-29 10:45:17
Roadford Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0,0,0,0.0,0,nan,nan,0,0.0,0.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-29 10:45:17
