Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Loch Gearach,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,nan,0,nan,nan,nan,0,0,33,2019-11-28 10:41:23
Loch Gilp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,(0),0.0,0,0,0,0,0,0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(1),nan,(0),0,0.0,2,0,0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Gruinart,nan,nan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,nan,0,0,0.0,6,0,0,0,0.0,0,7,0,0,0.0,0,0,0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Kanaird and Cul a` Bhogha,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0.0,0,0,0,0,0.0,0,0,0,0,2.0,0,0,0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Kinnabus,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,1,0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Kishorn,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,0,1,nan,nan,nan,0.0,2,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Leodasay (North Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Leven - Invercoe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,(0),0,0,0,0.0,0,0,0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Linnhe - Camas Shallachain,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0,0.0,(2),(0),(8),(0),0,0,0,nan,0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,0,0,33,2019-11-28 10:41:23
Loch Linnhe - Inversanda Bay to Corran Ferry,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0,0.0,(2),(0),(8),(0),0,0,0,nan,0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,(0),0.0,nan,0,0,33,2019-11-28 10:41:23
Loch Long at Ardentinny to Strone Point,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Maberry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,0,0,34,2019-11-28 10:41:58
Loch Mahaick,30.0,0.0,1300.0,560.0,nan,1300.0,480.0,725.0,1000.0,nan,6531.0,1190.0,nan,nan,nan,nan,(970),5.0,10.0,263.0,47.0,600Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,900Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,750Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",0,"1,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",0.0,600WWT/JNCC National Grey Goose Censusnull,260Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,900,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Meallbrodden,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,12,0.0,0,0,0,0.0,0,0,0,0,(0),0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Monzievaird,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,1.0,2.0,3,3,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2.0,Oct,0,0,34,2019-11-28 10:41:58
Loch Moraig,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,2.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Morlich,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,3.0,nan,0,nan,0,0,0,nan,0,nan,0,0,(0),0.0,0,nan,nan,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Na Bo,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,nan,nan,0,0,0.0,0,0,0,0,1,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Na Claise,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,0,4.0,0,7,(6),0.0,(0),(0),0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Na Keal,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,0.0,0,0,0,0,0,nan,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Neil Bhan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,0.0,0,0,0,2.0,0,1,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Quien (Bute),nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,(0),0,0,0,0,0,0,0.0,0,0,3,6.0,0,0,0,0,0,0,1.0,Feb,0,0,34,2019-11-28 10:41:58
Loch Riaghain (Tiree),nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Rusky,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,1742.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Sunart - Camas Na H-Airbhe to Head,nan,nan,nan,nan,nan,nan,nan,nan,0.0,22.0,0.0,nan,0.0,0.0,0.0,60.0,nan,nan,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Tay,nan,0.0,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch Tummel,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,1.0,nan,0.0,0.0,nan,nan,0.0,0,0.0,nan,nan,nan,0,3,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,34,2019-11-28 10:41:58
Loch Venachar,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0.0,0.0,0,1,0,1,(0),0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch a' Phuill (Tiree),nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,(0),0,0,0,0,0,0,0.0,0,0,0,1.0,2,2,0,0,1,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of Balloch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,0,0,34,2019-11-28 10:41:58
Loch of Banks,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,70,9,1,0,1,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of Brockan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,7,0,0,0,0.0,0,0,0,11.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of Collaster,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,nan,0,0,34,2019-11-28 10:41:58
Loch of Craiglush,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,0,0,34,2019-11-28 10:41:58
Loch of Elvister,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0,0,nan,nan,0,0,34,2019-11-28 10:41:58
Loch of Flugarth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of Fyvie,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of Kirbister,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,(0),0,0,0,0,0,(0),0.0,0,0,0,23.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of Sabiston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,(0),0,0,0,1.0,10,0,0,0.0,0,0,0,1,0,(0),0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of Semblisetter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0.0,0,0,10,0.0,0,0,0,0,0,0,0.0,nan,0,0,34,2019-11-28 10:41:58
Loch of The Lowes (Cappercleuch),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,0,0,35,2019-11-28 10:42:33
Lochcote Reservoir Torphichen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,0,0,35,2019-11-28 10:42:33
Lochcraig Reservoir,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,2,0.0,21.0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lochend,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0.0,1,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lochend Loch,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,nan,nan,nan,0.0,0.0,1.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,35,2019-11-28 10:42:33
Lochend Loch (Edinburgh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,(0),0,0.0,0,nan,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lochgoin Reservoir,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,(0),0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lochhouses Reservoir (Lochhouse Pond),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,6,0.0,0.0,0,0,0,(28),0,499.0,650,0,nan,nan,nan,nan,nan,nan,0,0,0.0,(0),(0),0,0,nan,nan,0,0,35,2019-11-28 10:42:33
Lockwood Beck Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0,0,0,0,nan,0.0,1,20,0.0,0.0,3,0,1,0,0,1,0.0,0,0,0,0,1.0,Feb,0,0,35,2019-11-28 10:42:33
Loe Pool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Longhirst Flash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,nan,nan,nan,0,nan,0,0,0.0,0,0,nan,nan,nan,nan,0,0,35,2019-11-28 10:42:33
Longton Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,1,1.0,1.0,nan,0,nan,0,0,1.0,1,0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Looe Estuary,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0.0,0,0,0,(0),(0),0.0,0,0,0.0,0.0,(0),0,0,0,(0),0,0.0,(0),0,0,0,1.0,Nov,0,0,35,2019-11-28 10:42:33
Lossie Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1.0,0,0,0.0,0.0,0,0,1,6,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lough McNean Lower,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0,nan,nan,nan,0.0,0.0,0,nan,0,0,0,0,0.0,nan,0,0,nan,nan,nan,0,0,35,2019-11-28 10:42:33
Lound Waterworks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lowbank Complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,nan,nan,nan,0,0,35,2019-11-28 10:42:33
Lower Gorple Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,3,0,0,0,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,nan,nan,0,0,35,2019-11-28 10:42:33
Lower Lough Erne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,0.0,0.0,0,(0),nan,(0),0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lower Swell Pools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,nan,0,0.0,0.0,0,0,(0),0,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lower Windrush Valley Gravel Pits,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1,1,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Loweswater,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0,(0),(0),0,0,0.0,0,0,0.0,0.0,0,0,0,1,nan,0,0.0,nan,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lowther Lake,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,11,0,0,1.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lunan Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,0,0,(15),(0),3,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Lunda Wick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0.0,nan,0,0,35,2019-11-28 10:42:33
Malltraeth Cob and Pools,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,nan,(0),0.0,0,(0),0,(0),0.0,nan,0,0,35,2019-11-28 10:42:33
Marbury Meres,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Margam Park Ponds,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,Apr,0,0,35,2019-11-28 10:42:33
Marloes Mere,nan,nan,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,(0),0,0,(0),(0),0.0,(0),(0),0.0,0.0,0,0,0,0,0,0,4.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Marsh Lane Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,2.0,2.0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,0.0,0,nan,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,nan,0,0,35,2019-11-28 10:42:33
Maxey Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,nan,0,0,36,2019-11-28 10:43:07
Meadow Lane Gravel Pits,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,nan,nan,0,0,0,nan,nan,nan,nan,nan,0,nan,0,0,36,2019-11-28 10:43:07
Meadowhead Sandpit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,May,0,0,36,2019-11-28 10:43:07
Medway Estuary,2.0,24.0,0.0,0.0,(0),0.0,0.0,0.0,0.0,(0),(0),0.0,0.0,0.0,0.0,0.0,6,0,2,0,(0),0,(0),(0),0.0,0.0,0,0,0,2,0.0,0,0,0,(0),0,0,0,0,0,nan,0,0,36,2019-11-28 10:43:07
Melbost Sands and Broad Bay (Lewis),0.0,0.0,0.0,0.0,0,0.0,80.0,0.0,0.0,0,0,nan,0.0,nan,0.0,0.0,0,nan,nan,0,0,0,0,0,nan,0.0,0,0,0,0,0.0,1,0,0,(0),(0),nan,0,nan,nan,nan,0,0,36,2019-11-28 10:43:07
Mere Farm Quarry - Chelford,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 10:43:07
Merryton Haughs,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0.0,(1),54,2,105,0,0,0,nan,nan,nan,nan,0,0,0,0.0,9,(15),nan,nan,nan,0,(0),nan,nan,nan,0,0,36,2019-11-28 10:43:07
Metheringham Delph,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,nan,nan,nan,0,0,0,0,0,0,0,0,0.0,120.0,0,0,0,0,0.0,0,0,0,0,0,0,0,(0),nan,nan,0,0,36,2019-11-28 10:43:07
Mill Pond (near Huna),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,2,0,nan,0,0,36,2019-11-28 10:43:07
Millar's Moss Reservoir,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.0,2.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0.0,nan,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 10:43:07
Millersneuk Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10,9,61.0,0.0,(103),(16),(581),(260),0.0,71,(0),"(1,700)",(0),(0),nan,nan,nan,nan,nan,0,0,36,2019-11-28 10:43:07
Millom to Eskmeals Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75,0,0,0,0,nan,nan,nan,0,0,36,2019-11-28 10:43:07
Milton of Panholes Lochan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,nan,0,0,1,0,0,nan,nan,nan,nan,0,0,36,2019-11-28 10:43:07
Minsmere,0.0,0.0,0.0,0.0,3,0.0,4.0,0.0,0.0,15,0,0.0,nan,0.0,0.0,0.0,0,(1),(5),0,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,nan,0,0,36,2019-11-28 10:43:07
Mire Loch,0.0,nan,8.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 10:43:07
Mochrum Loch Maybole,60.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,16,0,0,0,0,nan,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 10:43:07
Mockerkin Tarn,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 10:43:07
