Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Pentney GP,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,nan,nan,nan,0.0,nan,0,0,29,2019-11-28 04:56:12
Petworth Park Lakes,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,(0),0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Pevensey Levels,nan,nan,0.0,0.0,0,0,0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,(0),0,(0),0.0,0.0,0,0,(0),0.0,(0),0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Pickering Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,nan,nan,0,0,29,2019-11-28 04:56:12
Pilmuir Dam,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,nan,nan,nan,nan,0,0,29,2019-11-28 04:56:12
Pirton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Pitsford Reservoir,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,(0),0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Pittville Park,0.0,0.0,nan,nan,0,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Plashett Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Point of Ayre Gravel Pit,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Polbain,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),nan,nan,nan,0,(0),0.0,0,0.0,0.0,0.0,0.0,0,nan,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Polemere,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Pond of Drummond,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,29,2019-11-28 04:56:12
Poole Harbour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),(0),(0),0.0,(0),0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,(0),0,0,nan,0,0,30,2019-11-28 04:56:43
Port Meadow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,(0),0,0,0,0,(0),0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Port Talbot Old Docks,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,30,2019-11-28 04:56:43
Porth Reservoir,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Portsmouth Harbour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0,0,0.0,0,0.0,0.0,0,0,0,(0),0,0,(0),0,0.0,0,0.0,0.0,(0),(0),0,(0),(0),0,(0),0,(0),(0),nan,0,0,30,2019-11-28 04:56:43
Portworthy Mica Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,(0),(0),0,0,0,(0),0,nan,0,0,30,2019-11-28 04:56:43
Potbridge Pond and Hillside Marsh and Spring Head (Odiham),nan,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Potteric Carr,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,(0),(0),(0),(0),nan,0,0,30,2019-11-28 04:56:43
Powdermill Reservoir,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,(0),0,(0),0,0.0,0,0.0,0.0,(0),0,0,0,0,(0),0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Primrose Valley Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,0,0,30,2019-11-28 04:56:43
Primrose Valley Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,nan,0,0,nan,nan,nan,0,0,30,2019-11-28 04:56:43
Priory Country Park (Barkers Lane Gravel Pit),nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,(0),0.0,0.0,nan,0,0,0,0,0,0,0,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Priory Water and Kirby Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,nan,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Pugneys Country Park Lakes,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Pulfin Bog and High Eske Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,(0),0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Queen Mother Reservoir,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Queen's Park (Swindon),0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Queen's Park Pool (Crewe),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Quorn Lodge Farm Borrow Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,30,2019-11-28 04:56:43
R Clyde: Carstairs to Thankerton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),0,0,(0),0,0,0.0,(0),0.0,0.0,0,(0),(0),0,(0),0,(0),0,0,0,nan,0,0,30,2019-11-28 04:56:43
R.Bervie: Bervie Bay to Upper Mill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,2,(0),(0),0,0,0,nan,0,0,30,2019-11-28 04:56:43
Raa Estuary and Achnahaird Bay,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),nan,nan,nan,0.0,(0),0.0,0.0,0,0,0,0,0,0,0,0,(0),0,nan,0,0,30,2019-11-28 04:56:43
Radnor Mere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Radwell Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0,0,0,nan,0,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Ramsbury Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,30,2019-11-28 04:56:43
Ranworth and Cockshoot Broads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Ravensthorpe Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,30,2019-11-28 04:56:43
Ravenstown Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,0,30,2019-11-28 04:56:43
Rayburn Lake,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,(0),0,nan,0,0,30,2019-11-28 04:56:43
Ream Hills Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,(0),(0),nan,0,nan,0,0,30,2019-11-28 04:56:43
Redesmere,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,nan,0,0.0,0,0,0.0,0,0,nan,nan,nan,nan,nan,0,0,31,2019-11-28 04:57:13
Redmires Reservoirs,0.0,0.0,nan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0,0.0,0,0,0.0,nan,nan,nan,nan,nan,0,(0),0.0,0,nan,nan,nan,nan,0,nan,0,0,31,2019-11-28 04:57:13
Redside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
Rescobie Loch,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
Ribble Estuary,0.0,0.0,0.0,(0),0.0,0.0,0.0,0.0,(0),0.0,(0),(0),0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
Ribble Valley at Long Preston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
Ripley Farm Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
Ripon Race Course Gravel Pit,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
Riseholme Lake,nan,nan,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,nan,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
Rishton Reservoir,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,(0),0,0.0,0.0,nan,nan,nan,nan,0,0,0.0,0,(0),0,nan,nan,0,nan,0,0,31,2019-11-28 04:57:13
Rispond Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,(0),0.0,0,0,0,nan,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Annan - Shillahill to Hightae,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.0,0,0,(0),0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Annan and Evan Water - Meetings of Water and The Kerr,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,nan,0,0,0.0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,nan,nan,nan,nan,0,0,31,2019-11-28 04:57:13
River Avon - Avon Bridge to Salisbury,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,0,0,31,2019-11-28 04:57:13
River Avon - Fordingbridge to Ringwood,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,(0),0,0,0,0.0,0,(0),0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Avon - Longford Castle,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,0.0,0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,31,2019-11-28 04:57:13
River Avon - Ringwood to Christchurch,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,(0),(0),(0),0,(0),0.0,(0),0,0.0,0.0,0,0,(0),0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Avon - Stratford Sub Castle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,(0),0,0,nan,nan,nan,0,0,31,2019-11-28 04:57:13
River Cam - Kingfishers Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Cam - Owlstone Road to Baits Bite Lock,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,nan,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Clyde - Lamington,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0.0,(0),(0),0,(0),0,0.0,(0),0,0.0,0.0,0,0,0,0.0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,0,0,31,2019-11-28 04:57:13
"River Cuckmere - Exceat to Long Bridge, Alfriston",nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,31,2019-11-28 04:57:13
River Derwent - Chatsworth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Devon - Tullibody Bridge to A907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2,0,0.0,0,0,0,0,0.0,1,Mar,0,0,31,2019-11-28 04:57:13
River Don - Neeps End to Tinsley Viaduct,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,nan,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,31,2019-11-28 04:57:13
River Earn - Lawhill Oxbows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,1,0,0,0.0,0,0,0.0,0,0,0,0,nan,nan,nan,0,0,31,2019-11-28 04:57:13
River Eden - Grinsdale to Sandsfield,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1.0,0,0,0.0,(0),(0),0,(0),0.0,(0),nan,0,0,31,2019-11-28 04:57:13
River Eden - Little Salkeld,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),(0),0.0,(0),4,0.0,1,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Eden - Ormside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0,(0),0.0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Eden - Scotby to Rickerby Rocks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0.0,0,0,0.0,0,0,1,0,0.0,0,nan,0,0,31,2019-11-28 04:57:13
River Forth - Bridge of Frew to East Frew,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,nan,nan,nan,(1),1.0,0,0.0,8.0,nan,0,0,0.0,0,0,(0),0,nan,0,0,32,2019-11-28 04:57:44
River Forth - Gargunnock to East Frew,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,0.0,0.0,nan,0,0.0,0,0.0,nan,0.0,0,nan,0.0,0,0,nan,(0),nan,0,0,32,2019-11-28 04:57:44
River Forth - Ladylands to Cardross Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,(0),0.0,0.0,0.0,3,0.0,nan,nan,nan,0.0,0,nan,0.0,0,(0),nan,nan,nan,0,0,32,2019-11-28 04:57:44
River Forth - Meiklewood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,0,0,nan,0.0,0.0,0.0,45,0.0,0,nan,0.0,nan,nan,nan,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Forth - Stirling Bridge to Teith Confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,2,0,1,(0),0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,(0),0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Forth - West Carse Farm to River Teith Confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,nan,0,nan,0,0,32,2019-11-28 04:57:44
River Lane Gravel Pit,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0.0,0,nan,nan,nan,nan,0,0,32,2019-11-28 04:57:44
River Lea - East Hyde,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Lune - Caton to Hornby and Wenning Foot (The Snab),nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,nan,nan,0,0.0,(0),0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Lune - Hornby and Wenning Foot to Arkholme,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,nan,nan,nan,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Mersey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,nan,0.0,nan,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Ouse - Southease to Lewes (Lewes Brooks),nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0,0.0,0.0,(0),0,(0),0,(0),0,0.0,0.0,0.0,0,nan,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Ribble - Bull Nose-Clifton Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,(0),nan,nan,0,nan,0,0,nan,0,0,32,2019-11-28 04:57:44
River Severn and River Vyrnwy Confluence,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,(0),0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Test - Broadlands Estate,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,nan,nan,nan,nan,0,0,32,2019-11-28 04:57:44
