Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Croxall Pits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0.0,0.0,0,nan,0,0,9,2019-11-24 05:02:17
Dart Estuary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,nan,0,0,9,2019-11-24 05:02:17
Dearne Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0,nan,0,0,9,2019-11-24 05:02:17
Dee Estuary (Scotland),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,nan,0,0,9,2019-11-24 05:02:17
Dee Mouth to Don Mouth,(0),0,nan,nan,nan,nan,(0),0,(0),0,0,(0),nan,nan,nan,nan,0,0.0,1.0,0,nan,0,0,9,2019-11-24 05:02:17
Dinton Pastures,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,nan,0,0,9,2019-11-24 05:02:17
Ditchford Gravel Pits,(0),0,0,1,nan,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,nan,0,0,9,2019-11-24 05:02:17
Dolydd Hafren,1,0,0.0,0.0,0,0,0.0,0,0,nan,nan,nan,nan,nan,nan,0,0.0,0.0,1.0,0,nan,0,0,10,2019-11-24 05:02:27
Don Estuary,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,0,0,1,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Don Mouth to Ythan Mouth,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,(36),0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Doon Estuary,0,nan,nan,nan,nan,nan,0.0,1,nan,2.0,2,nan,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Dorchester Gravel Pits,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,nan,nan,0,0,10,2019-11-24 05:02:27
Draycote Water,1,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Drift Reservoir,0,0,0.0,0.0,0,0,0.0,1,0,0.0,nan,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Druridge Pool,nan,nan,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Duddon Estuary,0,0,0.0,0.0,0,1,0.0,0,0,0.0,0,8,0.0,0,0,0,0.0,0.0,0.0,1,Sep,0,0,10,2019-11-24 05:02:27
Dundrum Bay (Sea),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Dunham Pools,0,0,0.0,nan,nan,nan,nan,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Dunnet Bay,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,(0),(1),0.0,(0),(0),0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Dunster Beach,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,0,0,10,2019-11-24 05:02:27
Durleigh Reservoir,nan,0,0.0,nan,nan,0,nan,0,nan,nan,nan,nan,0.0,0,0,0,1.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Earls Barton Gravel Pits,0,0,0.0,0.0,(0),0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
East Chevington Pools,nan,nan,0.0,0.0,0,0,1.0,0,0,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Eastbourne Park Lakes,0,0,0.0,0.0,0,0,0.0,0,1,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Ellesmere Lakes,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Emberton Gravel Pits,0,0,0.0,0.0,0,0,0.0,(0),0,0.0,0,0,0.0,0,0,0,0.0,0.0,nan,0,nan,0,0,10,2019-11-24 05:02:27
Endrick Water - Council Boundary to Drymen Bridge,0,(0),nan,nan,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Erme Estuary,0,0,0.0,0.0,0,(0),0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Fairlands Valley Park,nan,nan,nan,nan,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Fal Complex,0,1,1.0,0.0,0,0,0.0,0,0,1.0,40,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Farnborough Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Farne Islands,(0),0,0.0,1.0,0,0,0.0,0,0,0.0,18,0,0.0,0,0,0,nan,nan,nan,0,nan,0,0,10,2019-11-24 05:02:27
Fedderate Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Fen Drayton Lakes,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,(0),0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Filey Bay,0,0,nan,nan,nan,nan,0.0,0,nan,0.0,0,0,0.0,0,0,0,0.0,0.0,nan,nan,nan,0,0,10,2019-11-24 05:02:27
Fisherwick and Elford Gravel Pits,0,0,0.0,0.0,0,0,0.0,0,(0),0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Fleet Pond,0,0,0.0,nan,0,0,0.0,0,0,0.0,0,0,0.0,0,0,(0),0.0,0.0,0.0,0,nan,0,0,10,2019-11-24 05:02:27
Fraserburgh to Rosehearty,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Garlieston Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7Supplementary visit under the WeBS Core Count SurveyWeBS,nan,26,nan,nan,nan,nan,0,nan,nan,0,0,11,2019-11-24 05:02:38
Gart Complex,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Garths Loch Scatness,nan,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,Nov,0,0,11,2019-11-24 05:02:38
Gerrans Bay,nan,nan,0,0,0.0,0,0.0,0,0,0.0,37.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Girvan to Turnberry,0,0,0,0,1.0,0,3.0,0,(0),0.0,0.0,0,0.0,0,0,0,(0),0,0,0,nan,0,0,11,2019-11-24 05:02:38
Gladhouse Reservoir,0,0,nan,0,0.0,(0),0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,(0),0,0,nan,0,0,11,2019-11-24 05:02:38
Godmanchester Nature Reserve,0,0,0,0,0.0,0,0.0,0,0,nan,nan,nan,0.0,0,0,0,(0),0,0,0,nan,0,0,11,2019-11-24 05:02:38
Gouthwaite Reservoir,0,0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Grafham Water,0,0,0,0,0.0,0,0.0,0,(0),0.0,0.0,0,0.0,1,0,(0),0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Grimley New Workings,nan,nan,nan,nan,nan,0,0.0,(0),0,0.0,2.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Gunthorpe Gravel Pits and River Trent,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,nan,nan,0,nan,0,0,nan,nan,nan,nan,0,0,11,2019-11-24 05:02:38
Hardley Flood,nan,nan,0,nan,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,(0),0,0,nan,nan,nan,0,0,11,2019-11-24 05:02:38
"Hardwick Farm Pond, Harwood Dale",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,nan,0,0,11,2019-11-24 05:02:38
Harrold-Odell Country Park,0,0,0,0,0.0,0,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Haslingden Grane Reservoirs,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Hauxley Nature Reserve,nan,nan,0,0,0.0,0,0.0,7,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Helford Estuary,(0),(0),(0),0,0.0,0,0.0,0,0,0.0,0.0,nan,0.0,0,2,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Hell's Mouth,(0),(0),0,0,0.0,0,0.0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Henfield Brooks,(0),0,11,0,1.0,0,0.0,(0),(0),0.0,0.0,(0),0.0,(0),0,0,0,0,(0),(0),nan,0,0,11,2019-11-24 05:02:38
Hilfield Park Reservoir,0,0,0,0,0.0,0,0.0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Hinchingbrooke Gravel Pit,0,0,0,0,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,nan,nan,nan,nan,0,0,11,2019-11-24 05:02:38
Holden Wood Reservoir,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,nan,nan,nan,nan,nan,0,0,11,2019-11-24 05:02:38
Hollowell Reservoir,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Holme Pierrepont Gravel Pits,0,0,0,nan,nan,0,0.0,0,0,1.0,0.0,0,0.0,0,0,0,0,nan,0,0,nan,0,0,11,2019-11-24 05:02:38
Holywell Pond,nan,nan,(0),0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Hornsea Mere,0,0,0,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Hoveringham and Bleasby Gravel Pits,0,0,0,0,nan,nan,0.0,0,0,0.0,0.0,0,0.0,(0),0,0,0,1,0,0,nan,0,0,11,2019-11-24 05:02:38
Howick to Beadnell,0,0,0,(0),0.0,(0),2.0,0,0,0.0,6.0,5,201.0,3,(0),0,1,0,(0),0,nan,0,0,11,2019-11-24 05:02:38
Hunterston to Fairlie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0,0,0,nan,0,0,11,2019-11-24 05:02:38
Hurworth Burn Reservoir,0.0,0,0.0,0,0,nan,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Irt and Mite and Esk Estuary,0.0,0,nan,0,0,0,0,0.0,(0),8,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Island Barn Reservoir,nan,0,0.0,0,0,0,0,nan,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Island of Burray,0.0,(0),0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,nan,nan,0,0,12,2019-11-24 05:02:49
Island of Papa Westray,nan,nan,nan,0,(0),(0),(0),0.0,1,0,1,2,2.0,3,2.0,1,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Isle of Cumbrae,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,nan,0,0,12,2019-11-24 05:02:49
Kenfig Pool,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Kentra Bay,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,1,0,0.0,0,0.0,0,0,0.0,0,(0),nan,0,0,12,2019-11-24 05:02:49
Kilconquhar Loch,0.0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Kilnaughton Bay Port Ellen,nan,nan,nan,nan,nan,nan,0,nan,nan,14,16,nan,nan,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
King George VI Reservoir,0.0,12,0.0,0,0,0,0,0.0,0,0,(0),0,0.0,0,0.0,0,0,0.0,0,1,Feb,0,0,12,2019-11-24 05:02:49
King's Dyke Pits Whittlesey,0.0,0,nan,nan,nan,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,nan,nan,nan,0,0,12,2019-11-24 05:02:49
King's Meads,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,nan,nan,nan,0,0,12,2019-11-24 05:02:49
Kinmount Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0.0,nan,nan,nan,0,0,12,2019-11-24 05:02:49
Kirkcudbright Bay and Dee Estuary,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0,nan,nan,nan,nan,0,0,12,2019-11-24 05:02:49
Ladyburn Lake (Druridge Bay CP),nan,nan,nan,0,0,0,0,0.0,0,0,0,nan,nan,nan,nan,nan,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Lambeth Reservoirs,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Lapwing Hall Pool,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,1.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Lea Farm Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0.0,1,1,Feb,0,0,12,2019-11-24 05:02:49
Lee Valley Gravel Pits,0.0,(0),0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,1,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Linford Gravel Pits,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Livermere and Ampton Water,0.0,0,0.0,(1),0,0,0,0.0,nan,2,0,0,nan,nan,nan,nan,nan,nan,(0),0,nan,0,0,12,2019-11-24 05:02:49
Llangorse Lake,0.0,0,0.0,1Supplementary roost count under the WeBS Core Count SurveyWeBS,0,0,0,0.0,0,0,0,0,0.0,0,0.0,(0),(1),0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Llyn Coed-y-Dinas,1.0,0,0.0,0,0,0,0,0.0,0,nan,nan,nan,nan,nan,nan,0,0,0.0,0,nan,nan,0,0,12,2019-11-24 05:02:49
Llyn Tegid,0.0,nan,nan,0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Llys-y-fran Reservoir,0.0,(0),0.0,(0),0,0,0,0.0,(1),0,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Loch An Alltain Duibh,0.0,(0),1.0,nan,nan,nan,0,0.0,0,(0),0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Loch An Eilein (Tiree),0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Loch Ardnave,0.0,0,0.0,nan,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Loch Bee (South Uist),nan,0,18.0,1,2,0,17,0.0,0,0,0,nan,0.0,0,0.0,0,0,2.0,0,0,nan,0,0,12,2019-11-24 05:02:49
Loch Bhasapoll (Tiree),0,(0),0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Crinan,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,1,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Garten,nan,nan,nan,nan,nan,0,1,nan,(0),0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Gilp,0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,(0),0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Hempriggs,(0),0,0,0,nan,nan,0,0.0,0,0,(0),0,0,0,0,0,0,1,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Inver,0,(0),nan,nan,nan,(0),0,0.0,0,0,3,(0),(0),0,(0),0,(0),0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Ken,(0),(0),0,(0),(0),(1),(0),nan,0,nan,nan,0,0,0,0,0,0,0,0,nan,nan,0,0,13,2019-11-24 05:03:00
Loch Leven,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Lomond,1,(0),0,0,(0),(0),0,0.0,0,0,0,7,0,0,0,(0),(0),(0),0,(0),nan,0,0,13,2019-11-24 05:03:00
Loch Mor (Benbecula),nan,nan,nan,nan,nan,nan,nan,0.0,1,0,0,0,0,0,0,0,0,0,(0),0,nan,0,0,13,2019-11-24 05:03:00
Loch Riaghain (Tiree),0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch Sandary (North Uist),nan,0,0,0,0,0,0,0.0,0,0,18,0,0,0,nan,0,0,0,nan,nan,nan,0,0,13,2019-11-24 05:03:00
Loch Spynie,0,0,0,0,0,0,0,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch a' Chinn Uacraich (Coot Loch) (Benbecula),nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,nan,0,0,3,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch of Ayre,0,(0),0,(0),0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,nan,nan,0,0,13,2019-11-24 05:03:00
Loch of Harray,0,(0),0,0,0,0,0,0.0,0,1,(0),0,0,0,0,0,0,0,(0),0,nan,0,0,13,2019-11-24 05:03:00
Loch of Hundland,0,0,0,0,0,0,0,0.0,0,0,(0),0,0,0,0,0,0,0,(0),0,nan,0,0,13,2019-11-24 05:03:00
Loch of Lintrathen,(0),0,(0),0,0,0,0,nan,(0),0,(0),0,0,0,(0),0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch of Loirston,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,nan,0,0,13,2019-11-24 05:03:00
Loch of Reiff,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0,0,0,0,0,0,0,1,0,nan,0,0,13,2019-11-24 05:03:00
Loch of Skaill,0,(0),0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch of Spiggie,nan,0,1,0,0,0,0,0.0,0,1,0,1,0,0,1,0,0,1,0,1,Oct,0,0,13,2019-11-24 05:03:00
Loch of Stenness,0,(0),0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Loch of Tankerness,1,0,1,0,0,0,0,1.0,0,0,(1),0,0,0,0,0,0,0,nan,nan,nan,0,0,13,2019-11-24 05:03:00
Lockwood Beck Reservoir,0,0,nan,0,0,0,0,0.0,(0),0,0,0,0,0,0,0,0,0,0,1,Feb,0,0,13,2019-11-24 05:03:00
Loe Pool,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
London Wetland Centre,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Longis Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),1,0,(0),0,1,nan,0,nan,nan,0,0,13,2019-11-24 05:03:00
Loughs Neagh and Beg,0,0,0,0,0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Lower Derwent Ings,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,13,2019-11-24 05:03:00
Lunt Meadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Lynford Gravel Pit,1,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,0,(0),(0),(0),(0),(0),0.0,nan,0,0,14,2019-11-24 05:03:10
Maer Lake,0,0,0,0,0.0,0.0,0.0,2,4,0,1,0,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Marlow Gravel Pits,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,nan,nan,nan,nan,nan,0,0,14,2019-11-24 05:03:10
Martham Broad,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Marton Pool Baschurch,0,0,(0),0,0.0,0.0,0.0,0,0,0,(0),0,0,0,0,0,(0),0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Mawddach Estuary,nan,nan,1,0,nan,nan,nan,0,0,0,(2),0,0,0,0,0,(0),0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Maxey Pits,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Middle Yare Marshes,0,0,0,0,1.0,0.0,0.0,0,1,0,0,(0),0,0,0,0,1,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Mill Dam and Balfour Mains Pools,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Moors Valley Country Park,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Mumbles Head,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,1,0.0,nan,0,0,14,2019-11-24 05:03:10
Nene Washes,0,0,0,0,0.0,0.0,0.0,0,0,(0),0,0,0,0,1,0,0,0,(0),0.0,nan,0,0,14,2019-11-24 05:03:10
Nevern Estuary,0,(0),1,2,0.0,0.0,1.0,5,0,0,0,0,0,0,1,0,0,0,0,2.0,Nov,0,0,14,2019-11-24 05:03:10
New Cut (Palmarsh),0,0,0,0,0.0,0.0,0.0,(0),0,0,0,0,0,7,nan,0,nan,nan,nan,nan,nan,0,0,14,2019-11-24 05:03:10
Newcastle Shore,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,0,nan,nan,0,0,14,2019-11-24 05:03:10
Newgale Beach,0,nan,0,0,3.0,0.0,0.0,(0),(0),0,0,(0),(0),(0),0,(1),(0),(0),(0),0.0,nan,1,1,14,2019-11-24 05:03:10
Newton Pool,nan,nan,0,0,0.0,0.0,0.0,0,0,nan,1,0,63Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Nor Wick and Skaw,nan,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,nan,0,0.0,nan,0,0,14,2019-11-24 05:03:10
North Bay (South Uist),nan,nan,nan,nan,0.0,0.0,31.0,0,0,0,0,nan,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
North Cave Pond,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
North Cave Wetlands,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Ogmore Estuary,(0),0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,8,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Orchardton and Auchencairn Bays,0,0,0,nan,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Nov,0,0,14,2019-11-24 05:03:10
Orgreave,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Oulton Ponds,nan,nan,nan,nan,nan,1.0,0.0,0,0,(0),0,0,nan,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Ouse Washes,1,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,1Supplementary visit under the WeBS Core Count SurveyWeBS,4.0,1.0,0.0,1,79Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0,1,0,0,1,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Overcote Marina,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,14,2019-11-24 05:03:10
Papercourt Gravel Pits,0,nan,nan,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,14,2019-11-24 05:03:10
Par Sands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,1,0,0,nan,0.0,nan,0,0,14,2019-11-24 05:03:10
Par Sands Pools and St Andrews Road,0,6,0,0,0,2,(0),0,1.0,50,30,0.0,0,0.0,(0),0,0,0,nan,0,nan,0,0,15,2019-11-24 05:03:22
